Case,RunTime,Object,EnterTime,Velocity,Acceleration,Condition,PrepTime
22530,152,23.58,FastTapIn,0.14,0.1542402,-16.39599, ,0
22531,152,23.6,FastTapIn,0.16,0.09846759,-2.788632, ,0
22532,152,23.62,FastTapIn,0.18,0.08193485,-0.8266371, ,0
22533,152,23.64,FastTapIn,0.2,0.01495609,-3.348938, ,0
22720,153,29.7,FastTapIn,0.0,0.7465276,20.67031, ,0
22721,153,29.72,FastTapIn,0.02,0.4762003,-13.51636, ,0
22722,153,29.74,FastTapIn,0.04,0.7308674,12.73336, ,0
22723,153,29.76,FastTapIn,0.06,0.2490715,-24.0898, ,0
22724,153,29.78,FastTapIn,0.08,0.1683559,-4.035781, ,0
22725,153,29.8,FastTapIn,0.09999999,0.2831308,5.738749, ,0
22726,153,29.82,FastTapIn,0.12,0.04524679,-11.8942, ,0
22906,154,35.34,FastTapIn,0.0,0.6189139,4.224506, ,0
22907,154,35.36,FastTapIn,0.02,0.2517711,-18.35715, ,0
22908,154,35.38,FastTapIn,0.04,0.5884363,16.83326, ,0
22909,154,35.4,FastTapIn,0.06,0.1690664,-20.96849, ,0
22910,154,35.42,FastTapIn,0.08,0.4877431,15.93384, ,0
22911,154,35.44,FastTapIn,0.09999999,0.2038911,-14.1926, ,0
22912,154,35.46,FastTapIn,0.12,0.2021699,-0.08605868, ,0
22913,154,35.48,FastTapIn,0.14,0.1127576,-4.470617, ,0
22914,154,35.5,FastTapIn,0.16,0.04433135,-3.421312, ,0
22915,154,35.52,FastTapIn,0.18,0.1451194,5.039405, ,0
22916,154,35.54,FastTapIn,0.2,0.05390411,-4.560767, ,0
23095,155,41.1,FastTapIn,0.0,0.6523248,17.83843, ,0
23096,155,41.12,FastTapIn,0.02,0.3211602,-16.55823, ,0
23097,155,41.14,FastTapIn,0.04,0.2879151,-1.662256, ,0
23098,155,41.16,FastTapIn,0.06,0.3076537,0.9869307, ,0
23099,155,41.18,FastTapIn,0.08,0.09053871,-10.85575, ,0
23100,155,41.2,FastTapIn,0.09999999,0.2003612,5.491126, ,0
23101,155,41.22,FastTapIn,0.12,0.04204999,-7.915562, ,0
23282,156,47.76,FastTapIn,0.0,0.2970817,-23.79422, ,0
23283,156,47.78,FastTapIn,0.02,0.2003441,-4.83688, ,0
23284,156,47.8,FastTapIn,0.04,0.5406457,17.01508, ,0
23285,156,47.82,FastTapIn,0.06,0.2811851,-12.97303, ,0
23286,156,47.84,FastTapIn,0.08,0.4492884,8.405167, ,0
23287,156,47.86,FastTapIn,0.09999999,0.1665427,-14.13729, ,0
23288,156,47.88,FastTapIn,0.12,0.2757802,5.461875, ,0
23289,156,47.9,FastTapIn,0.14,0.0832722,-9.625401, ,0
23471,157,55.46,FastTapIn,0.0,0.2837481,-19.88898, ,0
23472,157,55.48,FastTapIn,0.02,0.3803894,4.832065, ,0
23473,157,55.5,FastTapIn,0.04,0.2552717,-6.255886, ,0
23474,157,55.52,FastTapIn,0.06,0.1476592,-5.380622, ,0
23475,157,55.54,FastTapIn,0.08,0.2326381,4.248944, ,0
23476,157,55.56,FastTapIn,0.09999999,0.1250003,-5.381894, ,0
23477,157,55.58,FastTapIn,0.12,0.1858926,3.044615, ,0
23478,157,55.6,FastTapIn,0.14,0.02293589,-8.147834, ,0
23657,158,61.84,FastTapIn,0.0,0.4220418,-8.744431, ,0
23658,158,61.86,FastTapIn,0.02,0.2804944,-7.077371, ,0
23659,158,61.88,FastTapIn,0.04,0.1982746,-4.110991, ,0
23660,158,61.9,FastTapIn,0.06,0.6472639,22.44947, ,0
23661,158,61.92,FastTapIn,0.08,0.1188571,-26.42034, ,0
23662,158,61.94,FastTapIn,0.09999999,0.2075821,4.436251, ,0
23663,158,61.96,FastTapIn,0.12,0.1168424,-4.536986, ,0
23664,158,61.98,FastTapIn,0.14,0.1826641,3.291086, ,0
23665,158,62.0,FastTapIn,0.16,0.07886545,-5.189934, ,0
23841,159,67.58,FastTapIn,0.0,0.7593296,21.8666, ,0
23842,159,67.6,FastTapIn,0.02,0.2553818,-25.19739, ,0
23843,159,67.62,FastTapIn,0.04,0.2855113,1.506476, ,0
23844,159,67.64,FastTapIn,0.06,0.1498093,-6.785101, ,0
23845,159,67.66,FastTapIn,0.08,0.2959199,7.30553, ,0
23846,159,67.68,FastTapIn,0.09999999,0.03860796,-12.8656, ,0
24025,160,74.32,FastTapIn,0.0,0.3943245,-28.60997, ,0
24026,160,74.34,FastTapIn,0.02,0.2665032,-6.391062, ,0
24027,160,74.36,FastTapIn,0.04,0.4444408,8.896881, ,0
24028,160,74.38,FastTapIn,0.06,0.2077463,-11.83473, ,0
24029,160,74.4,FastTapIn,0.08,0.3870962,8.967496, ,0
24030,160,74.42,FastTapIn,0.09999999,0.103565,-14.17656, ,0
24031,160,74.43999,FastTapIn,0.12,0.1613445,2.888973, ,0
24032,160,74.46,FastTapIn,0.14,0.03441845,-6.346302, ,0
24213,161,23.1,FastTapIn,0.0,0.2563688,-12.874, ,0
24214,161,23.12,FastTapIn,0.02,0.1334321,-6.146835, ,0
24215,161,23.14,FastTapIn,0.04,0.1818852,2.422656, ,0
24216,161,23.16,FastTapIn,0.06,0.1167385,-3.257337, ,0
24217,161,23.18,FastTapIn,0.08,0.1042571,-0.6240699, ,0
24218,161,23.2,FastTapIn,0.09999999,0.175292,3.551748, ,0
24219,161,23.22,FastTapIn,0.12,0.2784249,5.156646, ,0
24220,161,23.24,FastTapIn,0.14,0.1088925,-8.476624, ,0
24221,161,23.26,FastTapIn,0.16,0.1538548,2.248118, ,0
24222,161,23.28,FastTapIn,0.18,0.0279312,-6.296181, ,0
24384,162,27.72,FastTapIn,0.0,1.596538,39.78431, ,0
24385,162,27.74,FastTapIn,0.02,0.5632247,-51.66567, ,0
24386,162,27.76,FastTapIn,0.04,0.7437727,9.027401, ,0
24387,162,27.78,FastTapIn,0.06,0.0981091,-32.28318, ,0
24388,162,27.8,FastTapIn,0.08,0.3023534,10.21222, ,0
24389,162,27.82,FastTapIn,0.09999999,0.1245378,-8.890782, ,0
24390,162,27.84,FastTapIn,0.12,0.0456724,-3.94327, ,0
24556,163,32.38,FastTapIn,0.0,1.192137,31.80877, ,0
24557,163,32.4,FastTapIn,0.02,0.5545309,-31.8803, ,0
24558,163,32.42,FastTapIn,0.04,0.338993,-10.7769, ,0
24559,163,32.44,FastTapIn,0.06,0.1997533,-6.961987, ,0
24560,163,32.46,FastTapIn,0.08,0.05226742,-7.374292, ,0
24732,164,36.96,FastTapIn,0.0,1.017754,22.58756, ,0
24733,164,36.98,FastTapIn,0.02,0.326939,-34.54077, ,0
24734,164,37.0,FastTapIn,0.04,0.2105713,-5.818387, ,0
24735,164,37.02,FastTapIn,0.06,0.1095835,-5.04939, ,0
24736,164,37.04,FastTapIn,0.08,0.01444294,-4.757027, ,0
24904,165,41.44,FastTapIn,0.0,0.5254886,-40.17286, ,0
24905,165,41.46,FastTapIn,0.02,0.9004031,18.74573, ,0
24906,165,41.48,FastTapIn,0.04,0.2420965,-32.91533, ,0
24907,165,41.5,FastTapIn,0.06,0.1582816,-4.190748, ,0
24908,165,41.52,FastTapIn,0.08,0.05594234,-5.116962, ,0
25074,166,46.06,FastTapIn,0.0,0.5101737,-20.91472, ,0
25075,166,46.08,FastTapIn,0.02,0.7833545,13.65904, ,0
25076,166,46.1,FastTapIn,0.04,0.3177809,-23.27868, ,0
25077,166,46.12,FastTapIn,0.06,0.267376,-2.520244, ,0
25078,166,46.14,FastTapIn,0.08,0.2757062,0.4165098, ,0
25079,166,46.16,FastTapIn,0.09999999,0.05942672,-10.81397, ,0
25080,166,46.18,FastTapIn,0.12,0.1405321,4.055269, ,0
25081,166,46.2,FastTapIn,0.14,0.05709529,-4.17184, ,0
25082,166,46.22,FastTapIn,0.16,0.06955927,0.6231992, ,0
25083,166,46.24,FastTapIn,0.18,0.0502199,-0.9669684, ,0
25084,166,46.26,FastTapIn,0.2,0.119164,3.447205, ,0
25085,166,46.28,FastTapIn,0.22,0.04315632,-3.800384, ,0
25245,167,50.68,FastTapIn,0.0,0.7900014,-32.16769, ,0
25246,167,50.7,FastTapIn,0.02,0.614073,-8.796421, ,0
25247,167,50.72,FastTapIn,0.04,0.8881301,13.70286, ,0
25248,167,50.74,FastTapIn,0.06,0.3842915,-25.19193, ,0
25249,167,50.76,FastTapIn,0.08,0.6028526,10.92806, ,0
25250,167,50.78,FastTapIn,0.09999999,0.1780459,-21.24034, ,0
25251,167,50.8,FastTapIn,0.12,0.1357655,-2.114019, ,0
25252,167,50.82,FastTapIn,0.14,0.07674847,-2.950854, ,0
25253,167,50.84,FastTapIn,0.16,0.1487404,3.599597, ,0
25254,167,50.86,FastTapIn,0.18,0.05542972,-4.665534, ,0
25416,168,55.26,FastTapIn,0.0,0.6918798,-33.91015, ,0
25417,168,55.28,FastTapIn,0.02,0.5090851,-9.139738, ,0
25418,168,55.3,FastTapIn,0.04,0.71128,10.10975, ,0
25419,168,55.32,FastTapIn,0.06,0.3224029,-19.44386, ,0
25420,168,55.34,FastTapIn,0.08,0.3323484,0.4972756, ,0
25421,168,55.36,FastTapIn,0.09999999,0.05758377,-13.73823, ,0
25422,168,55.38,FastTapIn,0.12,0.09618086,1.929855, ,0
25423,168,55.4,FastTapIn,0.14,0.03452728,-3.082679, ,0
25424,168,55.42,FastTapIn,0.16,0.103082,3.427738, ,0
25425,168,55.44,FastTapIn,0.18,0.1572151,2.706653, ,0
25426,168,55.46,FastTapIn,0.2,0.0367079,-6.02536, ,0
25427,168,55.48,FastTapIn,0.22,0.1036046,3.344835, ,0
25428,168,55.5,FastTapIn,0.24,0.02258367,-4.051047, ,0
25587,169,59.74,FastTapIn,0.0,0.6161112,15.64314, ,0
25588,169,59.76,FastTapIn,0.02,0.2476219,-18.42447, ,0
25589,169,59.78,FastTapIn,0.04,0.5541216,15.32498, ,0
25590,169,59.8,FastTapIn,0.06,0.3144143,-11.98536, ,0
25591,169,59.82,FastTapIn,0.08,0.1608104,-7.680193, ,0
25592,169,59.84,FastTapIn,0.09999999,0.1687856,0.3987588, ,0
25593,169,59.86,FastTapIn,0.12,0.05623885,-5.627336, ,0
25759,170,64.32,FastTapIn,0.0,0.7740695,18.77703, ,0
25760,170,64.34,FastTapIn,0.02,0.3439527,-21.50584, ,0
25761,170,64.36,FastTapIn,0.04,0.4909394,7.349336, ,0
25762,170,64.38,FastTapIn,0.06,0.2339839,-12.84778, ,0
25763,170,64.4,FastTapIn,0.08,0.1484867,-4.274862, ,0
25764,170,64.42,FastTapIn,0.09999999,0.1667663,0.9139821, ,0
25765,170,64.43999,FastTapIn,0.12,0.06101488,-5.287572, ,0
