Case,X,Y,Z,a,v,modeSelected,area_type,index,is_triggered,,,,,
89,-0.1700142,1.102624,0.4752188,17.87403,1.297095,Tap,3,-1,-0.07486581,1.19489,0.04079962,0.01430988,-0.1674212,0.02330839
89,-0.1820975,1.100652,0.4735217,-33.95457,0.6180035,Tap,2,46,-0.07514573,1.194704,0.04093027,0.01547891,-0.1681408,0.02334373
89,-0.1882029,1.093701,0.4786916,-4.404113,0.5299212,Tap,3,-1,-0.07572225,1.194624,0.04106617,0.01752775,-0.169397,0.02310224
89,-0.2051468,1.094079,0.4849782,18.69518,0.9038247,Tap,3,-1,-0.07654563,1.194689,0.04130316,0.01835536,-0.170842,0.0218744
89,-0.2250637,1.093984,0.4825649,4.965666,1.003138,Tap,3,-1,-0.0769384,1.194755,0.04147387,0.01853024,-0.1717432,0.02125447
89,-0.2298863,1.093972,0.4772019,-32.12569,0.3606243,Tap,3,-1,-0.07735197,1.194857,0.04165173,0.01837941,-0.1724816,0.02088372
89,-0.2379955,1.097788,0.4735956,6.120675,0.4830377,Tap,3,-1,-0.07852849,1.195049,0.04181623,0.01794866,-0.1736495,0.02051246
89,-0.2445401,1.099924,0.4759603,-5.95439,0.36395,Tap,3,-1,-0.07912682,1.195176,0.04197836,0.01778871,-0.1741355,0.01953816
89,-0.2498673,1.100233,0.4786601,-3.246696,0.299016,Tap,3,-1,-0.08016496,1.195275,0.04241133,0.01762784,-0.1752293,0.01875519
89,-0.2589227,1.099696,0.4850969,12.85674,0.5561508,Tap,3,-1,-0.08078752,1.195381,0.04258108,0.01763347,-0.1758642,0.01814666
89,-0.2607387,1.100307,0.4843507,-22.66658,0.1028191,Tap,3,-1,-0.08140999,1.195457,0.04272175,0.01794282,-0.1761738,0.01750025
89,-0.2618166,1.100977,0.4880915,4.734323,0.1975056,Tap,3,-1,-0.08241542,1.195275,0.04316139,0.01841442,-0.1768801,0.01716205
89,-0.2649766,1.104817,0.4865141,3.167828,0.2608621,Tap,3,-1,-0.0829488,1.195299,0.04331541,0.01904245,-0.1771857,0.01733218
89,-0.2651275,1.10587,0.4845042,-7.357672,0.1137087,Tap,3,-1,-0.08397477,1.195312,0.04348278,0.02111438,-0.177139,0.01618931
89,-0.2658891,1.106808,0.4827962,-0.455144,0.1046058,Tap,3,-1,-0.0843679,1.194865,0.04370642,0.02125868,-0.1768748,0.0158671
89,-0.2642182,1.107675,0.4842663,0.7404898,0.1194156,Tap,3,-1,-0.08483688,1.194952,0.04402876,0.02149729,-0.1761427,0.01633469
89,-0.2658843,1.106412,0.4929457,16.34815,0.4463785,Tap,3,-1,-0.08517787,1.195107,0.04402876,0.02217941,-0.1753327,0.01644019
89,-0.2660086,1.106769,0.4940338,-19.43916,0.05759541,Tap,3,-1,-0.08571402,1.194683,0.04417992,0.0232576,-0.1740167,0.01646
89,-0.2634617,1.107665,0.4936852,3.926161,0.1361186,Tap,3,-1,-0.08590859,1.194591,0.04428673,0.02361621,-0.1736931,0.01680956
89,-0.2628598,1.108055,0.492979,-4.289652,0.05032558,Tap,3,-1,-0.0863255,1.194659,0.0443716,0.02359585,-0.172422,0.01752171
89,-0.2602487,1.107204,0.4945822,5.433772,0.159001,Tap,3,-1,-0.08662453,1.194549,0.04449034,0.02361998,-0.1715014,0.01743682
89,-0.2602873,1.107354,0.4943252,-7.199006,0.0150209,Tap,3,-1,-0.08673365,1.194577,0.04455376,0.02344105,-0.170738,0.01752397
89,-0.2606542,1.107201,0.4940515,0.4559714,0.02414033,Tap,3,-1,-0.08685344,1.194582,0.0445962,0.02318291,-0.1699777,0.01815912
89,-0.2608419,1.106814,0.4940224,-0.1285113,0.0215701,Tap,3,-1,-0.08706549,1.194555,0.04456902,0.023561,-0.1683426,0.0193472
89,-0.2618166,1.105961,0.4944363,2.320174,0.06797357,Tap,3,-1,-0.08713485,1.194409,0.04462957,0.02429269,-0.1665742,0.0193856
89,-0.2632639,1.104744,0.494235,1.355296,0.0950795,Tap,3,-1,-0.08722086,1.194396,0.04466486,0.02443858,-0.1657611,0.01974401
89,-0.2647031,1.103544,0.494628,0.03197528,0.095719,Tap,3,-1,-0.08737054,1.194323,0.04476404,0.02479899,-0.1643236,0.02049243
89,-0.2665074,1.101886,0.4926524,3.08319,0.1573828,Tap,3,-1,-0.08736367,1.194217,0.04487276,0.02484154,-0.1636216,0.02113808
89,-0.268075,1.099701,0.4919987,-0.9489529,0.1384037,Tap,3,-1,-0.08734395,1.194127,0.04502058,0.02494938,-0.1629864,0.02160753
89,-0.2696134,1.097297,0.4917731,0.2356291,0.1431163,Tap,3,-1,-0.08743045,1.194015,0.04514885,0.02585209,-0.1614185,0.0205472
89,-0.2710149,1.096593,0.491816,-3.232641,0.07846351,Tap,3,-1,-0.08747104,1.19391,0.04522133,0.02621515,-0.1608218,0.02040276
89,-0.2709551,1.096379,0.4909782,-1.756566,0.0433322,Tap,3,-1,-0.08748112,1.193736,0.04546213,0.02675382,-0.1596733,0.0214896
89,-0.272165,1.092151,0.4931788,10.12862,0.2459045,Tap,3,-1,-0.08752353,1.193733,0.04551554,0.02723994,-0.159346,0.02138922
89,-0.2736107,1.090472,0.4943194,-6.065602,0.1245925,Tap,3,-1,-0.08757322,1.193642,0.04557991,0.02766934,-0.1589906,0.02138891
89,-0.2742019,1.088065,0.4963675,1.808519,0.1607628,Tap,3,-1,-0.08761079,1.193524,0.04579735,0.02844,-0.1590012,0.02122849
89,-0.2748902,1.085118,0.4969878,-0.3164977,0.1544329,Tap,3,-1,-0.08769483,1.19351,0.04589558,0.02885328,-0.1588576,0.02037474
89,-0.2754487,1.085128,0.4973726,-6.025827,0.03391636,Tap,3,-1,-0.08787932,1.193543,0.04613781,0.02896963,-0.1586219,0.01937449
89,-0.2784334,1.082453,0.4987946,8.935794,0.2126322,Tap,3,-1,-0.08793616,1.193571,0.04626417,0.02916502,-0.158532,0.01929044
89,-0.278944,1.081814,0.4998927,-7.207598,0.06848026,Tap,3,-1,-0.08807658,1.193538,0.04639101,0.03009717,-0.158386,0.0183429
89,-0.2804571,1.082484,0.5022211,3.717324,0.1428267,Tap,3,-1,-0.08815074,1.19349,0.04640675,0.03046012,-0.158096,0.01800051
89,-0.2820191,1.081972,0.5023775,-3.013573,0.08255528,Tap,3,-1,-0.08826448,1.193457,0.04650927,0.03038447,-0.1574366,0.01763804
89,-0.2841133,1.080946,0.5034318,2.270883,0.1279729,Tap,3,-1,-0.08836441,1.193467,0.04659748,0.03010276,-0.157271,0.01716323
89,-0.2850656,1.080911,0.5043211,-3.140005,0.06517283,Tap,3,-1,-0.08848072,1.193535,0.04663801,0.03004208,-0.1568263,0.01671708
89,-0.2860555,1.082004,0.5062318,2.774873,0.1206703,Tap,3,-1,-0.08876482,1.19364,0.0467248,0.02962841,-0.1561939,0.01613042
89,-0.2864308,1.082469,0.5069318,-3.732527,0.04601974,Tap,3,-1,-0.08917467,1.193723,0.04693937,0.02927394,-0.1562087,0.0150446
89,-0.2876909,1.081872,0.5098667,5.821961,0.162459,Tap,3,-1,-0.08942354,1.193751,0.04705906,0.02898761,-0.1561641,0.01474701
89,-0.2885333,1.082139,0.5143805,3.375495,0.2299689,Tap,3,-1,-0.08967936,1.19374,0.04718256,0.02881259,-0.15632,0.01460956
90,-0.29114,1.080112,0.5208735,6.712668,0.3642222,Tap,1,8,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,0.7634446,0.3794911,Tap,1,8,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,-18.97456,0,Tap,4,-1,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,0,0,Tap,4,-1,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,0,0,Tap,4,-1,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,0,0,Tap,4,-1,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,0,0,Tap,4,-1,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,0,0,Tap,4,-1,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,0,0,Tap,4,-1,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,0,0,Tap,4,-1,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,0,0,Tap,4,-1,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,0,0,Tap,4,-1,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,0,0,Tap,4,-1,-0.09345545,1.192488,0.0502224,0.03608006,-0.1537794,0.01842306
90,-0.2935375,1.07702,0.5273771,0,0,Tap,4,-1,-0.09401359,1.19188,0.05109167,0.04059475,-0.1490034,0.02075255
90,-0.3011849,1.079973,0.5244722,21.74345,0.4348689,Tap,4,-1,-0.09401359,1.19188,0.05109167,0.04059475,-0.1490034,0.02075255
90,-0.3011849,1.079973,0.5244722,-21.74345,0,Tap,4,-1,-0.09401359,1.19188,0.05109167,0.04059475,-0.1490034,0.02075255
90,-0.3011849,1.079973,0.5244722,0,0,Tap,4,-1,-0.0940314,1.191635,0.05116129,0.04103916,-0.1481423,0.021867
90,-0.2981464,1.079413,0.528182,12.06978,0.2413955,Tap,4,-1,-0.09397028,1.191811,0.05125952,0.04009475,-0.1482055,0.02121195
90,-0.2981814,1.079565,0.5273666,-9.994658,0.04150236,Tap,4,-1,-0.09391178,1.191841,0.05129194,0.04021344,-0.1481963,0.02127694
90,-0.2984216,1.079986,0.5260758,1.372006,0.06894248,Tap,4,-1,-0.09377833,1.191876,0.05129623,0.04044843,-0.1478322,0.02121474
90,-0.298629,1.079943,0.5265341,-2.185181,0.02523886,Tap,4,-1,-0.09371175,1.191878,0.05137491,0.04018567,-0.1477441,0.02077003
90,-0.2988431,1.079977,0.5269747,-0.03449265,0.02454901,Tap,4,-1,-0.09362084,1.191927,0.05146551,0.04016941,-0.1474731,0.02084953
90,-0.2989058,1.079829,0.5267863,-0.607977,0.01238947,Tap,4,-1,-0.09349162,1.192039,0.05157232,0.03981578,-0.1473413,0.02006729
90,-0.2997423,1.079676,0.5256767,2.875389,0.06989724,Tap,4,-1,-0.09338824,1.192037,0.05167103,0.04010971,-0.1472693,0.01922449
90,-0.2997423,1.079676,0.5256767,-3.494862,0,Tap,4,-1,-0.09309019,1.191981,0.05184603,0.04086553,-0.1464052,0.01897572
90,-0.2995014,1.079552,0.5263085,1.718403,0.03436805,Tap,4,-1,-0.09290743,1.191916,0.0519228,0.04139882,-0.1458295,0.01921248
90,-0.2995709,1.079756,0.525888,-0.5377973,0.0236121,Tap,4,-1,-0.09266835,1.191808,0.05204296,0.04228652,-0.1449694,0.01908455
90,-0.2999175,1.079543,0.5257897,-0.1354472,0.02090316,Tap,4,-1,-0.09106373,1.191207,0.05267096,0.04579257,-0.140616,0.01768648
90,-0.3002273,1.078582,0.5274034,3.713624,0.09517564,Tap,4,-1,-0.09027848,1.1909,0.05296373,0.04811429,-0.1372488,0.01695318
90,-0.3003282,1.078177,0.5281382,-2.645718,0.04226128,Tap,4,-1,-0.08925404,1.190407,0.05333328,0.05092316,-0.1323415,0.01561817
90,-0.3004367,1.077781,0.5288482,-0.06217044,0.04101788,Tap,4,-1,-0.08617435,1.18959,0.05443335,0.05854428,-0.1179135,0.01148072
90,-0.3007139,1.077335,0.5287828,-0.7290198,0.02643748,Tap,4,-1,-0.0826822,1.188752,0.05556917,0.06585877,-0.09788121,0.007259887
90,-0.3003677,1.07607,0.5292773,2.183704,0.07011157,Tap,4,-1,-0.08063471,1.188392,0.05625868,0.06899689,-0.08608098,0.004726942
90,-0.3000593,1.075896,0.5285215,-1.41914,0.04172877,Tap,4,-1,-0.07851786,1.188009,0.0568471,0.07213039,-0.07320348,0.002319141
90,-0.2997274,1.075654,0.5278687,-0.1581023,0.03856673,Tap,4,-1,-0.07379484,1.187364,0.05801916,0.07807495,-0.04756651,-0.001813221
90,-0.2991558,1.074153,0.5278101,2.087698,0.08032069,Tap,4,-1,-0.07141978,1.186838,0.05848026,0.08051515,-0.03333703,-0.003988469
90,-0.298596,1.073961,0.5279274,-2.507577,0.03016915,Tap,4,-1,-0.06886761,1.186493,0.05892611,0.08308627,-0.01957457,-0.005889465
90,-0.2976003,1.073327,0.5270047,2.237079,0.07491073,Tap,4,-1,-0.06423716,1.185876,0.05958796,0.08668561,0.006635606,-0.009332296
90,-0.2929018,1.073105,0.5281048,8.331056,0.2415318,Tap,4,-1,-0.059367,1.185241,0.06019783,0.08910503,0.03272169,-0.0128472
90,-0.2886371,1.07065,0.5287633,0.3357068,0.248246,Tap,3,-1,-0.05695311,1.184906,0.060431,0.08967037,0.04478235,-0.01487352
90,-0.2859783,1.069332,0.5293245,-4.862233,0.1510013,Tap,3,-1,-0.05465367,1.184632,0.06065702,0.09018786,0.05651801,-0.01663553
90,-0.2804973,1.068977,0.5289192,6.21851,0.2753715,Tap,3,-1,-0.05022635,1.184173,0.0607233,0.09111314,0.07746288,-0.02066923
90,-0.2689485,1.062589,0.5258961,20.08091,0.6769897,Tap,3,-1,-0.04648457,1.183207,0.06053734,0.09281491,0.09464493,-0.0240005
90,-0.2504371,1.057936,0.524519,13.99264,0.9568426,Tap,3,-1,-0.04648457,1.183207,0.06053734,0.09281491,0.09464493,-0.0240005
90,-0.2504371,1.057936,0.524519,-47.84213,0,Tap,3,-1,-0.04244966,1.183035,0.06048489,0.09289999,0.1107948,-0.02584953
90,-0.2204233,1.05248,0.5126743,81.81102,1.63622,Tap,3,-1,-0.03886462,1.182819,0.06006145,0.09211607,0.1264001,-0.02915233
90,-0.1786825,1.048826,0.4979453,29.22348,2.22069,Tap,2,20,-0.03715889,1.182563,0.05977392,0.09256699,0.1339944,-0.03089149
90,-0.1669227,1.037799,0.4976034,-70.72208,0.8062485,Tap,5,20,-0.03553466,1.182337,0.05945158,0.09289752,0.1403917,-0.03163275
90,-0.1454104,1.03077,0.4949217,16.66237,1.139496,Tap,3,-1,-0.03244102,1.181924,0.05896711,0.09361264,0.1516996,-0.03219461
90,-0.1091329,1.016708,0.5019388,41.86346,1.976765,Tap,3,-1,-0.02981458,1.181678,0.05843544,0.09383973,0.1603865,-0.03367528
90,-0.07925196,1.005235,0.5064754,-18.01929,1.616379,Tap,3,-1,-0.02847559,1.181476,0.05809069,0.0944168,0.1646819,-0.0343235
90,-0.05660345,1.00117,0.5024166,-22.40458,1.168288,Tap,3,-1,-0.02720735,1.181329,0.05784416,0.09484085,0.1689964,-0.03512404
90,-0.03626014,0.9968229,0.4990988,-5.750853,1.053271,Tap,3,-1,-0.0259433,1.181271,0.05769539,0.09490241,0.1723363,-0.03583022
90,-0.009464545,0.9900998,0.5043955,17.65976,1.406466,Tap,3,-1,-0.02350287,1.181377,0.05736113,0.0942041,0.1780527,-0.03728068
90,0.03587845,0.9822,0.5071592,44.94901,2.305446,Tap,3,-1,-0.02246742,1.181319,0.05706024,0.0937828,0.1806367,-0.03813425
90,0.05588989,0.9789503,0.5066195,-64.57034,1.014039,Tap,3,-1,-0.02050042,1.181314,0.05658531,0.09355122,0.1845611,-0.03908104
90,0.1043752,0.9735668,0.5055771,71.28404,2.43972,Tap,3,-1,-0.01851745,1.181412,0.05629921,0.09272078,0.1874675,-0.04003171
90,0.1449774,0.9683235,0.507946,-19.46633,2.050394,Tap,3,-1,-0.01755464,1.181563,0.05619907,0.09173632,0.188693,-0.04045922
90,0.1679576,0.9637738,0.5114174,-43.31469,1.1841,Tap,3,-1,-0.01666535,1.181554,0.05611801,0.09066697,0.1897376,-0.04074964
90,0.1885525,0.9591374,0.5123105,-6.381989,1.05646,Tap,3,-1,-0.01502457,1.181785,0.05587673,0.08987483,0.1909702,-0.04061986
90,0.2224799,0.9525207,0.5230837,37.69328,1.810326,Tap,3,-1,-0.01424608,1.181802,0.05556822,0.0894837,0.1912986,-0.03996903
90,0.2328238,0.9574487,0.5174909,-58.64125,0.6375006,Tap,3,-1,-0.01339756,1.181746,0.05559444,0.08916862,0.1914473,-0.0392443
90,0.2454693,0.9588097,0.514461,0.8108735,0.6537181,Tap,3,-1,-0.01221872,1.18177,0.05531359,0.08922181,0.1913807,-0.03842615
90,0.2556622,0.9634113,0.5103354,-2.885419,0.5960097,Tap,3,-1,-0.0109066,1.181525,0.05513859,0.08954064,0.1917731,-0.03854299
90,0.2546076,0.9776095,0.4951406,22.2562,1.041134,Tap,3,-1,-0.01022843,1.181472,0.0550456,0.0894645,0.1919707,-0.03837722
90,0.2551969,0.9806697,0.4961109,-43.8965,0.1632037,Tap,3,-1,-0.009134869,1.181351,0.05488539,0.08968432,0.1926378,-0.03850881
90,0.255589,0.9890453,0.496716,12.85608,0.4203254,Tap,3,-1,-0.008573658,1.181222,0.05484009,0.08947795,0.1931946,-0.0387257
90,0.2580208,0.9929109,0.4960136,-9.464776,0.2310299,Tap,3,-1,-0.008062214,1.181342,0.05485439,0.089484,0.1935471,-0.03864821
90,0.2590035,0.9958414,0.4949379,-3.369709,0.1636357,Tap,3,-1,-0.007673143,1.181171,0.05480957,0.08929799,0.1936054,-0.03861215
90,0.2582757,0.9975348,0.4965935,-1.987891,0.1238779,Tap,3,-1,-0.007003944,1.181102,0.054883,0.08917009,0.1932354,-0.03921605
90,0.2586908,0.9996895,0.4992728,2.464074,0.1731593,Tap,3,-1,-0.006455943,1.181057,0.05497408,0.08892009,0.192783,-0.03987066
90,0.2614068,0.9990544,0.5037813,4.595973,0.2650788,Tap,3,-1,-0.00618691,1.181075,0.055089,0.08869008,0.1921817,-0.03974105
90,0.2607749,0.9989579,0.5077615,-3.176031,0.2015582,Tap,3,-1,-0.005942747,1.181062,0.05531788,0.08808792,0.1907985,-0.03940175
90,0.2578136,0.9996444,0.5100241,-0.6042078,0.189474,Tap,3,-1,-0.005787417,1.181049,0.05543137,0.08774289,0.1900062,-0.03905424
90,0.2582828,0.9973103,0.512249,-1.327272,0.1629286,Tap,3,-1,-0.005526893,1.18108,0.05564308,0.08717907,0.1883792,-0.03888281
91,0.2580149,0.9940079,0.5164003,5.132227,0.2655731,Tap,1,15,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,3.594753,0.3374682,Tap,1,15,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,-16.87341,0,Tap,4,-1,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,0,0,Tap,4,-1,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,0,0,Tap,4,-1,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,0,0,Tap,4,-1,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,0,0,Tap,4,-1,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,0,0,Tap,4,-1,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,0,0,Tap,4,-1,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,0,0,Tap,4,-1,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,0,0,Tap,4,-1,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,0,0,Tap,4,-1,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,0,0,Tap,4,-1,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,0,0,Tap,4,-1,-0.007807497,1.181351,0.05753708,0.08722656,0.1800929,-0.03558853
91,0.2601858,0.9896297,0.5210557,0,0,Tap,4,-1,-0.008565184,1.182032,0.05806255,0.0852388,0.1818087,-0.0338347
91,0.2498467,0.9703678,0.5285378,57.76567,1.155313,Tap,3,-1,-0.008565184,1.182032,0.05806255,0.0852388,0.1818087,-0.0338347
91,0.2498467,0.9703678,0.5285378,-57.76567,0,Tap,3,-1,-0.008565184,1.182032,0.05806255,0.0852388,0.1818087,-0.0338347
91,0.2498467,0.9703678,0.5285378,0,0,Tap,3,-1,-0.009018011,1.182125,0.05828667,0.08496667,0.1822081,-0.03254943
91,0.2508835,0.9702578,0.53127,7.311083,0.1462217,Tap,3,-1,-0.009138957,1.18216,0.0583744,0.08479776,0.1820297,-0.03190422
91,0.2569014,0.9759988,0.5302334,13.64266,0.4190748,Tap,4,-1,-0.009265818,1.18222,0.05856133,0.08418559,0.1816006,-0.03118051
91,0.2595576,0.9707268,0.535059,-1.892129,0.3812323,Tap,4,-1,-0.00944696,1.182286,0.05872393,0.08371329,0.1814401,-0.03096583
91,0.2595576,0.9707268,0.535059,-19.06161,0,Tap,4,-1,-0.009628411,1.182344,0.05890799,0.08315351,0.181106,-0.03066615
91,0.258436,0.9694027,0.5352907,4.376899,0.08753798,Tap,4,-1,-0.009829856,1.18241,0.05909538,0.08280779,0.1805323,-0.0303421
91,0.2573768,0.967311,0.5365596,2.28777,0.1332934,Tap,4,-1,-0.01008991,1.18247,0.05933714,0.08273932,0.1792944,-0.02974506
91,0.2553253,0.9645464,0.5371809,2.080952,0.1749124,Tap,3,-1,-0.01051519,1.182622,0.0597229,0.0824431,0.1774344,-0.02878308
91,0.2550819,0.9642004,0.5370226,-7.616364,0.02258512,Tap,3,-1,-0.01074117,1.182727,0.05989933,0.0821396,0.1762243,-0.02849308
91,0.2545146,0.9614332,0.5378189,6.207905,0.1467432,Tap,3,-1,-0.01137056,1.182755,0.06010962,0.08173286,0.173955,-0.02843625
91,0.254311,0.9591483,0.5389905,-0.8976467,0.1287903,Tap,3,-1,-0.01156911,1.183029,0.06035089,0.08156916,0.1728822,-0.02833799
91,0.254236,0.9586205,0.5385056,-4.637841,0.03603347,Tap,3,-1,-0.01189917,1.183356,0.06059361,0.08016551,0.1711821,-0.02775153
91,0.2545399,0.9569122,0.5400281,3.969433,0.1154221,Tap,3,-1,-0.01269155,1.18391,0.06099987,0.07732689,0.1665536,-0.02685275
91,0.2550969,0.9545327,0.5426679,3.222029,0.1798627,Tap,3,-1,-0.01316857,1.184162,0.06123304,0.07580723,0.1641264,-0.02677986
91,0.2551163,0.9536788,0.5430751,-6.627574,0.04731124,Tap,3,-1,-0.0143105,1.185085,0.06175518,0.07260633,0.1576608,-0.02682689
91,0.2555651,0.9529399,0.5438862,0.5982207,0.05927565,Tap,3,-1,-0.01485019,1.185779,0.06211758,0.06938991,0.1529873,-0.02647412
91,0.2551934,0.9537497,0.5428724,0.410419,0.06748403,Tap,3,-1,-0.01686722,1.189306,0.06401968,0.05845869,0.1411578,-0.02676549
91,0.2548555,0.95426,0.5427065,-1.788733,0.03170936,Tap,3,-1,-0.01862656,1.191407,0.06547165,0.04769423,0.1321987,-0.02927005
91,0.2551914,0.954459,0.5425158,-0.4992041,0.02172528,Tap,3,-1,-0.02059722,1.19339,0.06682491,0.03506628,0.1192124,-0.03413118
91,0.2559668,0.9540555,0.5425682,1.102809,0.04378146,Tap,3,-1,-0.02511601,1.196056,0.06883192,0.009909944,0.08844392,-0.04834502
91,0.2574268,0.9532097,0.5427728,2.060222,0.0849859,Tap,3,-1,-0.02751685,1.196936,0.06906939,-0.000111237,0.06854791,-0.05456763
91,0.2581878,0.9537225,0.5419736,-1.207186,0.06084218,Tap,3,-1,-0.0325041,1.199957,0.06904316,-0.01495348,0.03023282,-0.05382162
91,0.2583708,0.9550375,0.5407515,1.469205,0.09022629,Tap,3,-1,-0.03477461,1.200985,0.0687108,-0.02094309,0.01233385,-0.05189019
91,0.2583987,0.955672,0.5399413,-1.937686,0.05147257,Tap,3,-1,-0.04032513,1.202691,0.06774521,-0.03100886,-0.0212356,-0.04938937
91,0.2600027,0.9564822,0.5386934,2.895905,0.1093907,Tap,3,-1,-0.04271854,1.203302,0.06694937,-0.03503778,-0.03704117,-0.04836802
91,0.2611718,0.9560381,0.5386596,-2.341803,0.0625546,Tap,3,-1,-0.04487503,1.20412,0.0662508,-0.03879604,-0.05078984,-0.04680052
91,0.2629483,0.9555128,0.5393119,1.782306,0.09820072,Tap,3,-1,-0.04863068,1.205823,0.06490517,-0.04716607,-0.07173669,-0.04159852
91,0.2622176,0.9588935,0.5362892,6.57349,0.2296705,Tap,3,-1,-0.05078954,1.20653,0.06403112,-0.05176618,-0.08249009,-0.04006001
91,0.2618713,0.9600179,0.53508,-7.265573,0.08435908,Tap,4,-1,-0.05243393,1.207276,0.06323338,-0.0558422,-0.09322246,-0.03971783
91,0.2626927,0.9601613,0.534615,-1.831233,0.04773443,Tap,4,-1,-0.05479735,1.208479,0.06164932,-0.06339803,-0.1061897,-0.03728964
91,0.2625453,0.9619578,0.5335855,2.802772,0.1037899,Tap,4,-1,-0.05698149,1.209417,0.06008768,-0.0701095,-0.1138375,-0.03577743
91,0.2647893,0.9601765,0.5347199,2.514276,0.1540754,Tap,4,-1,-0.05776002,1.209771,0.05928755,-0.0724849,-0.1176619,-0.03527112
91,0.2650587,0.9597723,0.5350308,-6.262154,0.02883233,Tap,4,-1,-0.05861613,1.210204,0.05800486,-0.07658955,-0.1219451,-0.03317983
91,0.263831,0.9596394,0.5351353,1.656605,0.06196443,Tap,4,-1,-0.05900519,1.210426,0.05734253,-0.07804172,-0.1219805,-0.03292107
91,0.2635201,0.9601755,0.5346642,-1.152142,0.03892159,Tap,4,-1,-0.05939473,1.210451,0.05677843,-0.07860615,-0.1188558,-0.03349162
91,0.2628531,0.9591569,0.5367918,4.182385,0.1225693,Tap,4,-1,-0.06006525,1.210623,0.05555964,-0.08126488,-0.1199584,-0.03240499
91,0.261732,0.9578761,0.5398192,2.554405,0.1736574,Tap,3,-1,-0.06028596,1.210733,0.05493498,-0.08136782,-0.1190558,-0.03171259
91,0.2584522,0.9570487,0.5423064,1.813598,0.2099294,Tap,3,-1,-0.06041761,1.210745,0.05430984,-0.08109406,-0.1175109,-0.0300914
91,0.2505418,0.95919,0.5432711,10.13272,0.4125837,Tap,3,-1,-0.06091581,1.210653,0.053298,-0.0800154,-0.1150516,-0.02834302
91,0.2298697,0.9664353,0.5457811,34.49174,1.102418,Tap,3,-1,-0.06150918,1.210957,0.05243587,-0.08020175,-0.113021,-0.02614756
91,0.2032387,0.9776525,0.5437846,17.29381,1.448295,Tap,3,-1,-0.06177747,1.210968,0.05204391,-0.0805247,-0.1121239,-0.02479639
91,0.1849558,0.9843633,0.5462689,-23.33121,0.9816703,Tap,3,-1,-0.06239934,1.21082,0.0512743,-0.080337,-0.1110065,-0.02408181
91,0.1298844,0.9993652,0.5390711,94.7419,2.876508,Tap,3,-1,-0.0627444,1.210823,0.05095816,-0.07974999,-0.1110112,-0.02388381
91,0.1053127,1.014608,0.53194,-69.37028,1.489103,Tap,3,-1,-0.06300189,1.210844,0.05063295,-0.07945345,-0.1111178,-0.02346633
